
312.0204081632653, 1343.0
327.0232558139535, 1251.0
317.02222222222224, 1262.0
319.02222222222224, 1255.0
325.0232558139535, 1254.0

306.0232558139535, 1266.0
304.02222222222224, 1267.0

306.0208333333333, 1319.0
323.0232558139535, 1259.0
308.02127659574467, 1276.0
315.02222222222224, 1260.0
310.02222222222224, 1266.0
313.02222222222224, 1264.0

300.0192307692308, 1396.0
313.02222222222224, 1252.0
307.0217391304348, 1305.0
302.02, 1394.0
311.0204081632653, 1277.0
311.02127659574467, 1254.0

438.0208333333333, 611.0
299.0208333333333, 1381.0
317.0232558139535, 1279.0
315.02127659574467, 1361.0
315.02222222222224, 1322.0

303.02127659574467, 1279.0
294.01851851851853, 1352.0
299.0192307692308, 1334.0
299.01960784313724, 1285.0
301.0204081632653, 1284.0

317.02222222222224, 1244.0
315.02127659574467, 1305.0
315.02222222222224, 1250.0
315.0217391304348, 1296.0

308.0208333333333, 1271.0
311.0208333333333, 1247.0
313.0208333333333, 1243.0
308.0217391304348, 1253.0

323.02222222222224, 1270.0
313.0204081632653, 1341.0
315.02222222222224, 1316.0
317.02222222222224, 1279.0
313.02127659574467, 1330.0
319.02222222222224, 1277.0
321.02222222222224, 1273.0

299.0192307692308, 1308.0
301.02127659574467, 1258.0
299.0204081632653, 1259.0
299.02, 1293.0

313.02222222222224, 1256.0
314.02272727272725, 1255.0
307.02127659574467, 1262.0

306.0204081632653, 1275.0
311.02222222222224, 1261.0
308.02127659574467, 1265.0
307.0204081632653, 1272.0

313.02222222222224, 1236.0
308.02127659574467, 1272.0
311.02222222222224, 1238.0
309.02222222222224, 1268.0

311.02222222222224, 1304.0
315.02222222222224, 1263.0
319.0232558139535, 1253.0

307.0208333333333, 1277.0
305.0204081632653, 1293.0
