
315.02222222222224, 1361.0
313.0208333333333, 1395.0
313.02127659574467, 1362.0

323.0232558139535, 1265.0
309.0208333333333, 1323.0
315.02127659574467, 1275.0
317.02127659574467, 1271.0
321.02222222222224, 1267.0
319.02127659574467, 1269.0

332.0232558139535, 1411.0
322.02127659574467, 1424.0
324.02222222222224, 1417.0
328.02222222222224, 1415.0
330.02222222222224, 1412.0

321.02127659574467, 1488.0
411.0144927536232, 1377.0
409.0144927536232, 1379.0
338.0232558139535, 1418.0
323.0217391304348, 1431.0
329.02222222222224, 1427.0
332.0232558139535, 1420.0

312.02127659574467, 1422.0
320.0232558139535, 1410.0
319.02222222222224, 1414.0
315.02127659574467, 1418.0
317.02127659574467, 1416.0

309.02222222222224, 1371.0
313.0217391304348, 1362.0
311.0232558139535, 1369.0

315.0217391304348, 1360.0
315.02222222222224, 1331.0

438.0208333333333, 611.0
308.0208333333333, 1376.0
310.0217391304348, 1374.0

313.02127659574467, 1312.0
316.0232558139535, 1306.0
318.0232558139535, 1302.0
307.02127659574467, 1314.0

328.02127659574467, 1434.0
333.02222222222224, 1414.0
331.02222222222224, 1430.0
329.02222222222224, 1432.0

311.0243902439024, 1363.0
319.0232558139535, 1275.0
317.0232558139535, 1277.0

311.02127659574467, 1340.0
313.02127659574467, 1335.0

306.0217391304348, 1283.0

321.0238095238095, 1343.0
315.0232558139535, 1353.0

297.0217391304348, 1298.0
304.02272727272725, 1281.0
302.02272727272725, 1285.0
300.02272727272725, 1293.0
298.02272727272725, 1295.0
299.0217391304348, 1294.0
