
45.1, 832.0
55.083333333333336, 815.0

64.07142857142857, 809.0
65.06666666666666, 808.0

67.0909090909091, 821.0
61.07692307692308, 839.0
64.08333333333333, 824.0
64.0909090909091, 822.0

68.07692307692308, 810.0
60.07142857142857, 915.0
64.07142857142857, 829.0
66.07142857142857, 819.0
68.07142857142857, 811.0
66.07692307692308, 818.0

62.07692307692308, 830.0
68.07692307692308, 811.0
68.06666666666666, 828.0
64.07692307692308, 829.0

64.07142857142857, 846.0
64.08333333333333, 801.0
64.07692307692308, 820.0

63.083333333333336, 819.0
52.1, 843.0

66.08333333333333, 821.0
64.07692307692308, 975.0
64.0909090909091, 823.0
64.08333333333333, 824.0

64.08333333333333, 822.0

58.083333333333336, 808.0
55.083333333333336, 825.0
55.09090909090909, 823.0

64.07692307692308, 808.0
64.07142857142857, 822.0
64.06666666666666, 846.0

68.07692307692308, 805.0
57.07692307692308, 838.0
64.07142857142857, 818.0
64.07692307692308, 816.0
68.07142857142857, 806.0

66.08333333333333, 807.0
57.083333333333336, 840.0
58.083333333333336, 818.0
58.07692307692308, 822.0

65.07692307692308, 828.0
65.06666666666666, 922.0
65.07142857142857, 830.0

65.08333333333333, 811.0
52.1, 831.0
63.083333333333336, 816.0
64.0909090909091, 815.0
65.07692307692308, 813.0
